p,Delta_p,HS_off
4817,-0.062970368826596,0.5011861393305396
4831,-0.062054092736859814,0.5013435605507572
4861,-0.05879712930212374,0.4977557901484932
4871,-0.05796013162225494,0.49733083946036344
4877,-0.05743619141417108,0.496723556946913
4889,-0.056340103504492756,0.49581133122402915
4903,-0.05498127503363355,0.49582927920549114
4909,-0.05437282040524998,0.4954207160986313
4919,-0.05407726306348756,0.4933382634061937
4931,-0.05461826960716488,0.49447978430911554
4933,-0.05470081871025863,0.49436254549238096
4937,-0.05485911575639653,0.49374755083634225
4943,-0.055078881493810926,0.4933483225401331
4951,-0.05533584581277126,0.493071863113229
4957,-0.05549611889881417,0.49206933879208925
4967,-0.055071290809199154,0.49015214984886624
4969,-0.0551314167541967,0.4902190806237598
4973,-0.05524589945238524,0.490335699861975
4987,-0.05558561244171572,0.48859859238777353
4993,-0.05570191200472098,0.48809376782360164
4999,-0.055800446140421435,0.4881466054068953
5003,-0.0558561924789348,0.48783547153221957
5009,-0.05592476433793197,0.48826878699812865
5011,-0.05594358021377364,0.48814153756914763
5021,-0.05600693974742987,0.4862751150892415
5023,-0.05601339236992611,0.4859097249392666
5039,-0.05598784558387665,0.4866488721871899
5051,-0.05587313189986574,0.4854591091073464
5059,-0.05574489121471175,0.4854774847345338
5077,-0.05447280201950052,0.4826813044493344
5081,-0.054405964676658466,0.48266202396617963
5087,-0.0542920066391348,0.4819409472191826
5099,-0.05401461646161883,0.48072039485889345
5101,-0.05396194850696433,0.4805360338245493
5107,-0.05379285640626325,0.4809000853637076
5113,-0.053607063679404716,0.4804196140305458
5119,-0.05340444892808538,0.4806979443012808
5147,-0.05223038877718833,0.47886374921435254
5153,-0.05192744880709607,0.47931648742775584
5167,-0.051141179457567756,0.47750157619968087
5171,-0.05089328700220404,0.477684387858753
5179,-0.0503567466607185,0.4771092428221204
5189,-0.049375179552903124,0.4751518693893581
5197,-0.05020662824656166,0.47447284351744595
5209,-0.051401531741099626,0.473448745447894
5227,-0.053073160877441225,0.4729617397417443
5231,-0.053424464790018666,0.4730617635350428
5233,-0.05359731450937284,0.47287391678251467
5237,-0.05393735997141483,0.4722870438640783
5261,-0.055814337097711525,0.4714558805849167
5273,-0.056641758846512014,0.4703617690408184
5279,-0.05702499858584843,0.46994260812069716
5281,-0.057147864023721504,0.4699127888314641
5297,-0.058022247877795745,0.4700971204970078
5303,-0.05824312831655354,0.46932118260426536
5309,-0.05778894262151574,0.46689069801520355
5323,-0.05852539524357379,0.4661558567571094
5333,-0.058995664414386584,0.466344320344909
5347,-0.059574813581813324,0.4652701264080224
5351,-0.059723093457731954,0.4646678799046813
5381,-0.06058372494159399,0.46381988885303943
5387,-0.06070022624430384,0.4626470952594282
5393,-0.06079669413973542,0.4624920680789136
5399,-0.06087175934228724,0.46249248197630294
5407,-0.06093413734316298,0.4626799912582502
5413,-0.06094464018221207,0.4626680385941208
5417,-0.060921470904747685,0.4631497807383991
5419,-0.060888572407039585,0.4621999009593031
5431,-0.06001280912836456,0.4586543678536056
5437,-0.06003189617931252,0.4589122019400471
5441,-0.060035808082633375,0.4591256619158233
5443,-0.06003511850545671,0.4590443232371406
5449,-0.060022455378581585,0.45910338419980146
5471,-0.05983953594135065,0.45686737754685075
5477,-0.059752153633255874,0.45634725450567015
5479,-0.05971941953293817,0.45636317537636173
5483,-0.059648507126388195,0.45698000784316856
5501,-0.059237917096244125,0.4558605388725487
5503,-0.059182803975443773,0.45533919433529996
5507,-0.05906664274496712,0.4554792667066521
5519,-0.05866789497409564,0.455578472198538
5521,-0.058593457790207644,0.45554509028290485
5527,-0.058353836030372135,0.45537719030167284
5531,-0.05817776239914197,0.45523178459072206
5557,-0.056039326016107824,0.4521817370699264
5563,-0.0557698156456292,0.45197208538168504
5569,-0.05548669320864001,0.4517337510895936
5573,-0.05529040702187728,0.4510015456825715
5581,-0.0548797961462644,0.45028043996026507
5591,-0.05433279023883739,0.4496740598572848
5623,-0.052329017920378605,0.44799929882649553
5639,-0.05117543784858711,0.4483655169108976
5641,-0.05102321176598279,0.4483736060538022
5647,-0.05055377434758611,0.44808053109221796
5651,-0.05022820249343064,0.44786860097146197
5653,-0.05006026675100534,0.44751461845932544
5657,-0.04970741091675932,0.4469996801725953
5659,-0.04950355128508021,0.44646932027478825
5669,-0.04778775760096211,0.44474188835383055
5683,-0.04665483164488134,0.4448904653276827
5689,-0.04615190304669521,0.4443338001062448
5693,-0.0458109041507828,0.44373190667204604
5701,-0.045115336110894896,0.44302422124387775
5711,-0.04422073073910482,0.44279852116544133
5717,-0.043670710012276806,0.44280763278731
5737,-0.04176629521555593,0.441211903944151
5741,-0.0413723162201209,0.44129841633407957
5743,-0.04117367542958869,0.4412070576823236
5749,-0.0405710711701634,0.44161641746636526
5779,-0.037869292864929495,0.44041728483687476
5783,-0.03710107415338344,0.43763318630644304
5791,-0.03686018879704069,0.4380510523822612
5801,-0.036536351875057924,0.4383377920200117
5807,-0.036329964609851245,0.4374123800279407
5813,-0.036114531245607054,0.43686916685697935
5821,-0.03581322970977255,0.4358783629084004
5827,-0.03557670541805816,0.43631971471276093
5839,-0.03507645416176384,0.4361887897480374
5843,-0.034901599864866246,0.4360098789603907
5849,-0.03463164874922567,0.43598781202822623
5851,-0.03453960631848828,0.4355880725767377
5857,-0.03425722790438454,0.43456710536695564
5861,-0.03406370364926124,0.4340433556864407
5867,-0.033765322947074364,0.4342981878147118
5869,-0.03366365783272552,0.43418111458208875
5879,-0.033137956970654095,0.4346635533182899
5881,-0.03302914766860132,0.43458427572854585
5897,-0.032104318076768536,0.43377712706817756
5903,-0.03191788418334585,0.4336259539873811
5923,-0.03392727292422415,0.4313683989515948
5927,-0.03435480970805575,0.4310383728799284
5939,-0.035614410213459985,0.4296577996370151
5953,-0.03703948866319329,0.42980109009285217
5981,-0.0397413220045447,0.42764845772400395
5987,-0.040293850998571565,0.42715638846121684
6007,-0.042066113427480935,0.42762849043699497
6011,-0.042407469007467405,0.42682827700278386
6029,-0.04388654524925428,0.4264073157412094
6037,-0.04411900220452619,0.42455091687398583
6043,-0.04458199485712067,0.424609778518323
6047,-0.04488530969762711,0.42439733534027524
6053,-0.04533224006125983,0.42395867556306005
6067,-0.046337421737980555,0.4228635575319822
6073,-0.04675203190793632,0.4226991234118229
6079,-0.047156918367925196,0.42333493648133597
6089,-0.04781012398894807,0.4226688503605753
6091,-0.047937528746553736,0.4225562819301246
6101,-0.048558419532240576,0.42192733330743687
6113,-0.04926820122552475,0.4205656192482907
6121,-0.049720261190258554,0.4212077918861338
6131,-0.05026208813895601,0.4213240032477363
6133,-0.0503674291196467,0.4208631169702412
6143,-0.050879755391439574,0.4197416692113413
6151,-0.05127405652744374,0.42016566951809575
6163,-0.0518653620205686,0.4199797317672592
6173,-0.05166431502295242,0.4176171518485964
6197,-0.05253049722939383,0.4164130482947932
6199,-0.05259564891738454,0.41634201020593997
6203,-0.052722741947386395,0.4163920801317364
6211,-0.05296416564192476,0.4165981200627769
6217,-0.05313416529785876,0.4157757716648816
6221,-0.05324228345348113,0.41552674161030445
6229,-0.053446156741512145,0.41501744543626085
6247,-0.05384626070661636,0.41437388977673606
6257,-0.05403518428411696,0.4148050056939854
6263,-0.054137965404573773,0.4139678060355447
6269,-0.05423354493733161,0.41303035524043974
6271,-0.05426395591265389,0.4128510886029082
6277,-0.054351524745123975,0.4128878521767984
6287,-0.05449197456043828,0.413132152977315
6299,-0.05388639706156325,0.41116394816813534
6301,-0.0538926955208319,0.4110099274034042
6311,-0.05390883417383976,0.410135540525639
6317,-0.05390635985844275,0.40966205484176504
6323,-0.05389489083866175,0.40980191143712164
6329,-0.05387453745376607,0.41010092738365495
6337,-0.053833787241251964,0.41009761490477853
6343,-0.0537931880111908,0.4097132647826334
6353,-0.05370685312679921,0.40856864755398825
6359,-0.053644133263421684,0.4082083304679137
6361,-0.053621451140643595,0.4082679802041572
6367,-0.05354819162045048,0.40788813290671805
6373,-0.053467318008100964,0.40781318723947385
6379,-0.053379131356036204,0.4080318378546922
6389,-0.053216970510695925,0.4078700108041871
6397,-0.053075025292516315,0.40679680101660126
6421,-0.05261878907482575,0.4065872238921242
6427,-0.05254148535902912,0.406656726686218
6449,-0.05100743132615483,0.40328686386258844
6451,-0.050937143945885645,0.40322180269575864
6469,-0.05026759819853718,0.40341395974902317
6473,-0.050110037465875376,0.4033633617413375
6481,-0.04978573782322052,0.40202791267294774
6491,-0.04936378924940422,0.4016859277576593
6521,-0.04799935984752526,0.4011581580866816
6529,-0.04761498768125687,0.40057611796377335
6547,-0.046735199840409615,0.40054739410039375
6551,-0.04654143772824482,0.40080417985306466
6553,-0.04644579037506708,0.4007151374758258
6563,-0.04602730219309217,0.3996576622758314
6569,-0.04483309901446131,0.3973821957268644
6571,-0.044710943459042765,0.39715984009201394
6577,-0.04434050081682734,0.39685210427873374
6581,-0.04409028214357834,0.3969689030159767
6599,-0.04293341867527674,0.39731217013486547
6607,-0.04240386730375624,0.39665536667227835
6619,-0.04159312108452847,0.39523260397759674
6637,-0.04034365200176916,0.3954684579927665
6653,-0.03920499451958076,0.3950290961238946
6659,-0.03877281010318537,0.39422130103503555
6661,-0.03862828224894667,0.39413876678270005
6673,-0.037758332551217896,0.3937258828986283
6679,-0.03732358810073663,0.3939780811486513
6689,-0.03660734243100368,0.3943289335424477
6691,-0.03646691034953016,0.39406404071733137
6701,-0.03650091564644317,0.39291423158847283
6703,-0.03629994856831588,0.3909317482280844
6709,-0.036576781661325386,0.3905410238687775
6719,-0.03702623147484734,0.3907289354859259
6733,-0.03763032319532406,0.39113726199166515
6737,-0.037797527382609206,0.39081320314334467
6761,-0.03875051310178933,0.3891515093412147
6763,-0.03882605810465882,0.38926067682408183
6779,-0.03940925665610987,0.38889398380720747
6781,-0.0394795397033556,0.388831721160187
6791,-0.03982242254831375,0.3884352085603468
6793,-0.039889320744805536,0.38835200249032337
6803,-0.04021571406083672,0.38775648507923327
6823,-0.04083245448407782,0.3877644377531891
6827,-0.040951678033499056,0.3878549624206503
6829,-0.041011135184594406,0.38764244614127136
6833,-0.04113026485566845,0.38674628030209357
6841,-0.04138713131678179,0.3866316206472408
6857,-0.041328845777335574,0.38452748320829566
6863,-0.0414497535338678,0.384733045455268
6869,-0.041564923688079486,0.3847549536193629
6871,-0.04160204066556343,0.3847673320398839
6883,-0.04181140941264376,0.38341295929500796
6899,-0.042055208948070744,0.3828562675612424
6907,-0.04216208831013461,0.38329029977233087
6911,-0.0422118075489637,0.3833042061682341
6917,-0.04228177147576658,0.3829171074179062
6947,-0.04255076641159899,0.38155972598838234
6949,-0.04256410667963964,0.3814018999796627
6959,-0.042622976137609944,0.38169628266942923
6961,-0.042633280113093065,0.3817772373856142
6967,-0.04266165437616064,0.38141872286109463
6971,-0.04267890398506072,0.3809327093185775
6977,-0.0427037711089385,0.3801550419886418
6983,-0.042735771222190154,0.3806907854974299
6991,-0.042237872647882355,0.37819829174225916
6997,-0.04222310232641191,0.37840849658930253
7001,-0.042210135208171774,0.37868356527154523
7013,-0.042156327218887894,0.37836751901807925
7019,-0.042121080900113836,0.3778014854568554
7027,-0.042065490596357925,0.3769313542461686
7039,-0.04246827564606431,0.3767469671040356
7043,-0.042666924970282814,0.37710765235743315
7057,-0.04334338622668172,0.3770118145476129
7069,-0.04390074158411481,0.37608165138882443
7079,-0.044350351740548494,0.3755798685149741
7103,-0.04538348192030524,0.3755042150090648
7109,-0.04563523852640966,0.3748179944296818
7121,-0.04614470892372255,0.37396853346432146
7127,-0.04642302123903373,0.37440528164469394
7129,-0.04654478848260096,0.37425206653872234
7151,-0.046774482888789715,0.3724060499281598
7159,-0.04700328299288402,0.3718009430468918
7177,-0.047477918491995605,0.3711186185592602
7187,-0.04771791326141643,0.37122596755934345
7193,-0.04785392532515309,0.37150141677877613
7207,-0.04814846429632745,0.37006200260527294
7211,-0.04822686998620695,0.3697949595427676
7213,-0.04826513528301586,0.36984744236826383
7219,-0.04837623599875231,0.3697433106656891
7229,-0.04854944941623639,0.36931410417045846
7237,-0.04867781672400751,0.36985425625435625
7243,-0.04876859877699139,0.3698168759021244
7247,-0.04882674859811367,0.3694871691918769
7253,-0.048910879359621406,0.36887920388066436
7283,-0.04865128676395943,0.36655590521799497
7297,-0.048713070570874595,0.3661470402189837
7307,-0.0487365316860517,0.3654342398182001
7309,-0.048739172208218814,0.36533929089346406
7321,-0.04874076141977993,0.36521388916973985
7331,-0.04872357662959002,0.3653241140523633
7333,-0.04871813878727568,0.3653868078052435
7349,-0.048650910205332853,0.3644593225130982
7351,-0.048639569090008855,0.36428412157537643
7369,-0.04850871218064942,0.36381856500041976
7393,-0.04825651856013963,0.3637456306240955
7411,-0.048014638550273096,0.36217480482103065
7417,-0.04792637003989114,0.36251967280811825
7433,-0.04688786408409903,0.36054133649858733
7451,-0.046515629623811026,0.3594846742669772
7457,-0.04638027800830473,0.3594202059438674
7459,-0.04633391774384943,0.3593876307286304
7477,-0.04588891640818115,0.3597829705091381
7481,-0.045783287652892496,0.3595796644418735
7487,-0.04562028417904885,0.3595532611829772
7489,-0.04556473750254954,0.3594335759291324
7499,-0.045277953637967036,0.35820969484105203
7507,-0.045037716063556735,0.35780647272616706
7517,-0.044723981080861785,0.3582169117573157
7523,-0.04452859739705179,0.358069063092039
7529,-0.04432786277504981,0.3577635344877974
7537,-0.04405187969210461,0.3579089177920671
7541,-0.043910300115084754,0.35759155017977956
7547,-0.043693401326256515,0.35713587178849554
7549,-0.04361988175819789,0.35688039930766796
7559,-0.043242870414835974,0.3565230089992987
7561,-0.04316550230181059,0.35646009114753074
7573,-0.04268480090272177,0.35728085717903346
7577,-0.04251207364503443,0.35692021557193887
7583,-0.04142821944789248,0.3545118942859288
7589,-0.041183408186017914,0.3541582530136214
7591,-0.04110075056915195,0.3541247390554738
7603,-0.04075974925360892,0.3535589800967145
7607,-0.040889998171367986,0.35365673906043094
7621,-0.041326443491640025,0.35402049251523726
7639,-0.041842444598157856,0.35336505766483006
7643,-0.04195008820658144,0.3529720370614312
7649,-0.04210668718464444,0.35225583251312115
7669,-0.042585577472587434,0.35264355841921446
7673,-0.04267318548808419,0.3524014603739086
7681,-0.04283992527302822,0.3519474209879565
7687,-0.04295735467233193,0.3521375855971895
7691,-0.04303188516479911,0.3517660958761078
7699,-0.04317148611816813,0.35141632958721847
7703,-0.04323629011192572,0.35094138532345154
7717,-0.043432518862601126,0.3511366122773546
7723,-0.0434974850536497,0.3516126573768693
7727,-0.043529002853566055,0.3514295419273756
7741,-0.04316058479599026,0.34809305131219914
7753,-0.04331496477981138,0.3479224189328828
7757,-0.043361383483914245,0.3479165540415631
7759,-0.04338364253935688,0.3480044210957685
7789,-0.04364059170678566,0.3473679252036001
7793,-0.04366379500065788,0.3472333517592156
7817,-0.04374668092891881,0.3468600742592298
7823,-0.04375191295071179,0.34711497610419806
7829,-0.04375072246154553,0.34660152205920974
7841,-0.04372835754104517,0.3461297219558756
7853,-0.04367756599755398,0.34577994792535266
7867,-0.04357684289738195,0.3453046815383148
7873,-0.043516328730005806,0.3455994759371097
7877,-0.04346831738677891,0.3457302648643607
7879,-0.04344092270705613,0.34590420987850395
7883,-0.0433760866393587,0.34549290476002326
7901,-0.04255293158107851,0.3423815770820659
7907,-0.04250295920838586,0.3424246260492252
7919,-0.04238673003461251,0.3427746848326873
7927,-0.042297114039379,0.342634830329753
7933,-0.0422234895436521,0.34260988679872856
7937,-0.04217133628129343,0.3423593372134126
7949,-0.04200002041436224,0.34126341637701263
7951,-0.04196928383405847,0.34125825256559184
7963,-0.041771582721833025,0.34090217226064545
7993,-0.041173943084354,0.3402140912969432
8009,-0.04078952340977704,0.34002441673665756
8011,-0.04073784428770296,0.34010386313261143
8017,-0.040577437921529624,0.33972004926214616
8039,-0.03989431838575233,0.3396342271004942
8053,-0.038732697425806234,0.3364452673895633
8059,-0.03857382624051778,0.3368819193974619
8069,-0.038298440851542076,0.33703107482765743
8081,-0.03795044144303048,0.33713714263239536
8087,-0.037769242513557205,0.3367784926037461
8089,-0.03770777218095103,0.3367116249690546
8093,-0.03758322119128149,0.33656933486038076
8101,-0.037327655569759095,0.3356874025368681
8111,-0.03699598103123948,0.335628879584807
8117,-0.03679039259449461,0.3354002009878528
8123,-0.036579799843421065,0.3356162120140824
8147,-0.03749421314173862,0.3347289670934855
8161,-0.03802285636901469,0.3347219264686945
8167,-0.03823948839675958,0.33432377993890205
8171,-0.03838036711748184,0.3345869790723121
8179,-0.03865301464246729,0.3343753932528147
8191,-0.039035434373538305,0.3341399601351658
8209,-0.03891750149995471,0.330879074406168
8219,-0.039245709983798394,0.3315283356588147
8221,-0.03930974532579549,0.3316878429714308
8231,-0.03962183218493039,0.33159759825810475
8233,-0.03968262348771995,0.3315844555462347
8237,-0.03980257077384688,0.33158142932744916
8243,-0.039978386112584224,0.33126093889543207
8263,-0.04052842280453038,0.3299570550505575
8269,-0.04068247533273249,0.33006078698477875
8273,-0.04078232533094336,0.33026339233390223
8287,-0.041113581546600955,0.3304335917153745
8291,-0.04120294381903074,0.3303749820626649
8293,-0.04124673109188234,0.33029424198733526
8297,-0.041332501505582306,0.33016368125519874
8311,-0.04161337778243522,0.32891340465461166
8317,-0.041724278202762866,0.32881833498679236
8329,-0.04192809333878156,0.3288722624464791
8353,-0.042253078058881184,0.3284459675165419
8363,-0.042341960446981686,0.3279626008379088
8369,-0.04236138573746093,0.32791517990798164
8377,-0.041716271638078804,0.32579524150889894
8387,-0.041839990808676654,0.32646474971257256
8389,-0.04186313966683626,0.3263624519531975
8419,-0.042146066125470595,0.3249948837205404
8423,-0.042174608114167754,0.32476702284808007
8429,-0.042213327833052844,0.3245952099344597
8431,-0.042225138393296405,0.32470680137672003
8443,-0.04228441350800653,0.32488786631311467
8447,-0.04229972334847784,0.3248836275082619
8461,-0.04233552334495614,0.3243389901313802
8467,-0.0423422642273957,0.3238069738999342
8501,-0.04227696060580796,0.3236657392421471
8513,-0.04220669851854066,0.3229861364866982
8521,-0.04214196201004045,0.3227136985795334
8527,-0.042080665478653675,0.32275346912066266
8537,-0.04112524176153505,0.32027939306242514
8539,-0.04111387603100554,0.32040518041246585
8543,-0.04108968538841841,0.32079870728609644
8563,-0.04093955813879488,0.32021257303354456
8573,-0.04084625492412574,0.31979309062085803
8581,-0.04076284562591803,0.31961798898691657
8597,-0.040572584290513636,0.31961105804885276
8599,-0.0405465966868999,0.31976509760177185
8609,-0.040409275146391886,0.3195629856332932
8623,-0.040196202258939634,0.3189242103523196
8627,-0.04013081702151708,0.3186806192677087
8629,-0.04009736565984378,0.318601066901134
8641,-0.03988591502499961,0.3181251677902183
8647,-0.039773163734176234,0.3183973695594217
8663,-0.03944860327630545,0.3182378199641152
8669,-0.03931741273090185,0.3181143678811516
8677,-0.03913366384667778,0.3177650768073473
8681,-0.03903764912597446,0.31745245519706966
8689,-0.03883572694036827,0.3172418008690142
8693,-0.038728905573744754,0.3172684907064547
8699,-0.03855622616825459,0.31708501627780955
8707,-0.03749414875234457,0.31541706232668487
8713,-0.03735301906522719,0.31588618123633
8719,-0.0372081955107178,0.31574647448050996
8731,-0.03690751548081758,0.3145958177664048
8737,-0.03675168154912269,0.3145396289818523
8741,-0.036645765034716074,0.31441385348343914
8747,-0.03648385584616724,0.3143566539374611
8753,-0.036318312520770106,0.31453831378818753
8761,-0.03609194797378412,0.31441298957729047
8779,-0.03555909905367565,0.314013049575578
8783,-0.035436263198250606,0.3138391572393211
8803,-0.03479781581316929,0.31298884854325565
8807,-0.03466523173199487,0.312882235957786
8819,-0.034257490937591395,0.3134258612640319
8821,-0.03418805449915481,0.313477998231365
8831,-0.03383433622916385,0.3127900987730743
8837,-0.03361668759836112,0.31282811742106054
8839,-0.03354319464694951,0.3125951667168609
8849,-0.033168166334401894,0.3121614086504353
8861,-0.03269847442380477,0.3120639455527184
8863,-0.03261757289757752,0.31210169891320416
8867,-0.032452067399192194,0.31210011514589636
8887,-0.030866233676019744,0.31048963842137245
8893,-0.03063484700467039,0.30969783308470233
8923,-0.029436665117436995,0.30959009081180705
8929,-0.02918891947375246,0.3094928296279473
8933,-0.029022276783468304,0.3093750218597703
8941,-0.02889566758264924,0.30944032068482685
8951,-0.028749246126949075,0.3084838505707231
8963,-0.02856071268696027,0.3081008745990832
8969,-0.02846108218295321,0.30798603278059056
8971,-0.028427061587911057,0.30800097878605875
8999,-0.027905983730432883,0.3078432452367637
9001,-0.027865356613000887,0.3075196544404151
9007,-0.027740452591570278,0.30741804602804423
9011,-0.027654538238642293,0.3072820483442189
9013,-0.02761074208725888,0.30713142802663324
9029,-0.02723666010919869,0.3069330861901415
9041,-0.026913751835540695,0.3069751739069902
9043,-0.02685277632721145,0.3070482348494211
9049,-0.026149291230359764,0.3052974344789618
9059,-0.025936071197865687,0.30507761569220904
9067,-0.025760250315652093,0.3040767491687856
9091,-0.0252049800961977,0.30454810476196653
9103,-0.02491177659122826,0.30436501344139105
9109,-0.024761292345355738,0.30415977531278005
9127,-0.024294290136914014,0.3031109473475652
9133,-0.024133418787503705,0.3031388731105714
9137,-0.024024716821403273,0.30300546465969286
9151,-0.023634998081743203,0.3030472321860295
9157,-0.023463500404741964,0.30335406302730283
9161,-0.023347645924563495,0.30342355662332493
9173,-0.022992570252463842,0.30248620511379926
9181,-0.022749314211767,0.30214868485844243
9187,-0.022563191684490825,0.30210414850941353
9199,-0.022180374657415104,0.3021029077305831
9203,-0.022049087664957973,0.30202746793487006
9209,-0.02208644769225107,0.3020463708261859
9221,-0.02262347233632408,0.3021162977975103
9227,-0.02272892968212041,0.3000904719267063
9239,-0.023283054873155178,0.2991233967490682
9241,-0.02337447733024231,0.298946619930303
9257,-0.024096162837220672,0.2996818582665834
9277,-0.024973691683059393,0.29929485364592084
9281,-0.025145873380846756,0.29899478999968426
9283,-0.025231544987567543,0.29891554578756974
9293,-0.025655687961778844,0.29858093827835336
9311,-0.026401266937009234,0.2981783928521944
9319,-0.02672517130456452,0.2981576476712045
9323,-0.026885384698436612,0.2982193575840367
9337,-0.027436928749730825,0.2982811324452301
9341,-0.027591864948167927,0.2978725926384095
9343,-0.02766888885934879,0.297677708849668
9349,-0.027898176751964644,0.2972872431710429
9371,-0.028715749983449647,0.2974510385217959
9377,-0.02893231226562628,0.29721794484571773
9391,-0.029426578306715065,0.2972128323927021
9397,-0.029633383695078334,0.2965286034175079
9403,-0.029490095499996642,0.2948804388733855
9413,-0.029825512271531233,0.2943615591449409
9419,-0.030023231296970244,0.29398260402202814
9421,-0.030088548396920496,0.29400050932295224
9431,-0.030410709754383675,0.29486855995859673
9433,-0.03047425648710038,0.29497038332304665
9437,-0.03060046377221795,0.29495617205183533
9439,-0.03066312425285314,0.29488332851032345
9461,-0.03133288731307231,0.293681030480233
9463,-0.031392002734032996,0.29366905475474187
9467,-0.03150934858022528,0.29366583660529877
9473,-0.03168315662595351,0.2933411272757117
9479,-0.03185431656982717,0.2931210228625862
9491,-0.03218872034021626,0.2933975686373776
9497,-0.032351983004058074,0.2932942671986839
9511,-0.032722813462979346,0.2931287959573584
9521,-0.03297913605612307,0.29253732459024734
9533,-0.03327753549805919,0.2919159798287645
9539,-0.03342308989317116,0.29246780017289603
9547,-0.033613548092811696,0.29252007586418305
9551,-0.03370729998690864,0.2925807197146878
9587,-0.034013965280411666,0.28974004403027726
9601,-0.03427880962665327,0.2893257477424155
9613,-0.034494232159988925,0.2902506447314434
9619,-0.03459795812860671,0.2899232056302969
9623,-0.03466564075694508,0.2896105742480209
9629,-0.03476497238444017,0.2892554434160832
9631,-0.034797500296315696,0.2891342859217942
9643,-0.03498659039167743,0.28861658915361693
9649,-0.035077258638871206,0.28869776835641975
9661,-0.03525094247394064,0.28846696127601096
9677,-0.03546694885041252,0.28836042039838616
9679,-0.03549272368204325,0.288316047465665
9689,-0.03561760762833029,0.2879890631112395
9697,-0.035712835265494215,0.28795310673112995
9719,-0.035954610925096935,0.28755592092707816
9721,-0.03597524572560447,0.2877631220480967
9733,-0.03609507686179379,0.28763505850606
9739,-0.03615290597557051,0.28713355755710135
9743,-0.03619102466066031,0.28677672857276826
9749,-0.03624804980743758,0.28665377297479955
9767,-0.035810716843037035,0.28488245485759617
9769,-0.035820944986758696,0.28485004373820044
9781,-0.03587640297127388,0.28459020704781146
9787,-0.03590036292128946,0.28504565742465693
9791,-0.035914953207269784,0.2853720921461314
9803,-0.03595215109438553,0.28462841087389
9811,-0.03597154003439139,0.2840596128872484
9817,-0.03598328226197185,0.28379446546851506
9829,-0.035999686725483385,0.28392087104214003
9833,-0.03600308970951062,0.28398553738944965
9839,-0.03600629060189249,0.28378371983747225
9851,-0.0360059804460055,0.28396392006510346
9857,-0.036002550574699844,0.28355263617915266
9859,-0.03600093400674999,0.28341197409432023
9871,-0.035986405616802455,0.28296174115424544
9883,-0.03596398125949947,0.282779049139003
9887,-0.0359548613629491,0.2825071154294568
9901,-0.035917114076506454,0.2826508737222788
9907,-0.03589850978535032,0.28303081057977236
9923,-0.03584420643116295,0.2819709303694962
9929,-0.03582352745398042,0.2815479374926464
9931,-0.03581683547221226,0.2815671816419228
9941,-0.03578874783544484,0.28171442595533924
9949,-0.03579930636775611,0.281663130434946
9967,-0.034948309208580206,0.2800089907765223
9973,-0.03489079749802603,0.28038443110954253
